Id_Business;Trading_Status;Sales_Status;Sales_Owner;Value;Start_Date;Store_Amount;Segment;Tax_Regime;Campaign;Company_Size
NEG0439;Won;Won;Vendedor 02;34509.80;15/08/2018;1;Resturante;Simples Nacional;google;Pequeno
NEG0440;Won;Won;Vendedor 01;36164.38;17/08/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0441;Lost;Lost;Vendedor 01;41250.00;17/08/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0442;Lost;Lost;Vendedor 01;35955.06;17/08/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0443;Won;Won;Vendedor 01;38951.31;20/08/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0445;Lost;Lost;Gerente 01;34042.55;20/08/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0446;Won;Won;Vendedor 02;30888.03;21/08/2018;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0447;Won;Won;Vendedor 01;38260.87;22/08/2018;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG0448;Won;Won;Vendedor 02;36288.66;23/08/2018;1;Resturante;Lucro Presumido;google;Pequeno
NEG0449;Won;Won;Vendedor 02;32472.32;24/08/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0450;Won;Won;Vendedor 02;39245.28;24/08/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0451;Lost;Lost;Vendedor 01;34509.80;27/08/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0454;Won;Won;Vendedor 02;38681.32;30/08/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0455;Lost;Lost;Vendedor 02;37354.09;30/08/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0456;Won;Won;Vendedor 02;41299.64;04/09/2018;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0457;Lost;Lost;Vendedor 01;39183.67;10/09/2018;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG0458;Lost;Lost;Vendedor 01;28268.55;11/09/2018;1;Resturante;Simples Nacional;google;Pequeno
NEG0459;Lost;Lost;Vendedor 01;36879.43;12/09/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0461;Lost;Lost;Vendedor 01;35457.88;19/09/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0462;Won;Won;Vendedor 02;44307.69;20/09/2018;1;Mercado;Lucro Presumido;google;Médio
NEG0463;Lost;Lost;Vendedor 01;46741.57;20/09/2018;1;Padaria;Lucro Presumido;google;Médio
NEG0464;Won;Won;Vendedor 02;39393.94;21/09/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0465;Won;Won;Vendedor 02;40784.31;21/09/2018;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0466;Won;Won;Vendedor 02;43789.47;21/09/2018;1;Frigorifico;Lucro Presumido;google;Médio
NEG0467;Lost;Lost;Vendedor 02;38540.15;21/09/2018;1;Resturante;Lucro Presumido;google;Pequeno
NEG0469;Lost;Lost;Vendedor 01;45054.15;24/09/2018;1;Mercado;Lucro Presumido;google;Médio
NEG0470;Lost;Lost;Vendedor 01;32835.82;25/09/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0471;Lost;Lost;Vendedor 01;37714.29;27/09/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0478;Won;Won;Vendedor 02;41299.64;03/10/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0479;Lost;Lost;Vendedor 02;33728.22;03/10/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0481;Lost;Lost;Gerente 01;40000.00;04/10/2018;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0484;Lost;Lost;Gerente 01;33333.33;15/10/2018;1;Frigorifico;Simples Nacional;google;Pequeno
NEG0485;Lost;Lost;Vendedor 02;37500.00;15/10/2018;1;Resturante;Lucro Presumido;google;Pequeno
NEG0486;Won;Won;Vendedor 02;36040.96;19/10/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0487;Lost;Lost;Gerente 01;35294.12;22/10/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0490;Lost;Lost;Vendedor 01;32234.43;23/10/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0491;Won;Won;Vendedor 02;27491.41;25/10/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0492;Won;Won;Vendedor 02;31541.22;29/10/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0493;Lost;Lost;Vendedor 02;34084.51;29/10/2018;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0494;Won;Won;Vendedor 02;35796.61;01/11/2018;1;Frigorifico;Simples Nacional;google;Pequeno
NEG0495;Won;Won;Vendedor 02;40706.71;01/11/2018;1;Resturante;Lucro Presumido;google;Pequeno
NEG0496;Lost;Lost;Vendedor 01;36040.96;01/11/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0497;Lost;Lost;Vendedor 01;28673.84;05/11/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0500;Lost;Lost;Vendedor 01;41600.00;12/11/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0501;Won;Won;Vendedor 02;31316.73;14/11/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0507;Won;Won;Gerente 01;39111.11;22/11/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0509;Won;Won;Vendedor 02;46051.66;26/11/2018;1;Hortifrut;Lucro Presumido;google;Médio
NEG0513;Lost;Lost;Vendedor 01;38779.66;28/11/2018;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG0514;Won;Won;Vendedor 01;26936.03;04/12/2018;1;Resturante;Simples Nacional;google;Pequeno
NEG0518;Lost;Lost;Vendedor 01;39452.05;12/12/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0519;Lost;Lost;Vendedor 01;36794.43;12/12/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0521;Won;Won;Vendedor 01;27777.78;14/12/2018;1;Mercado;Simples Nacional;google;Pequeno
NEG0523;Won;Won;Vendedor 01;35588.24;18/12/2018;1;Padaria;Simples Nacional;google;Pequeno
NEG0524;Won;Won;Vendedor 02;37314.49;18/12/2018;1;Padaria;Lucro Presumido;google;Pequeno
NEG0528;Lost;Lost;Gerente 01;35294.12;20/12/2018;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0529;Lost;Lost;Vendedor 01;39587.63;20/12/2018;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG0532;Lost;Lost;Vendedor 01;30344.83;26/12/2018;1;Resturante;Simples Nacional;google;Pequeno
NEG0533;Won;Won;Vendedor 02;36164.38;28/12/2018;1;Mercado;Lucro Presumido;google;Pequeno
NEG0538;Won;Won;Vendedor 02;35294.12;07/01/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0540;Lost;Lost;Vendedor 02;40139.37;07/01/2019;1;Mercado;Lucro Presumido;google;Pequeno
NEG0541;Won;Won;Vendedor 02;30303.03;08/01/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0545;Won;Won;Vendedor 02;44513.62;10/01/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0548;Won;Won;Vendedor 02;33460.08;11/01/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0549;Won;Won;Vendedor 02;32472.32;14/01/2019;1;Frigorifico;Simples Nacional;google;Pequeno
NEG0550;Won;Won;Vendedor 02;39849.06;14/01/2019;1;Resturante;Lucro Presumido;google;Pequeno
NEG0551;Won;Won;Vendedor 02;33103.45;14/01/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0552;Won;Won;Vendedor 01;31250.00;15/01/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0556;Won;Won;Vendedor 01;31128.40;16/01/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0561;Won;Won;Vendedor 02;40857.14;23/01/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0566;Won;Won;Vendedor 02;41904.76;23/01/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG0567;Won;Won;Vendedor 02;39722.22;23/01/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0568;Won;Won;Vendedor 01;29830.51;23/01/2019;1;Frigorifico;Simples Nacional;google;Pequeno
NEG0570;Lost;Lost;Vendedor 01;46917.29;24/01/2019;1;Resturante;Lucro Presumido;google;Médio
NEG0571;Lost;Lost;Vendedor 01;36413.79;24/01/2019;1;Mercado;Lucro Presumido;google;Pequeno
NEG0573;Won;Won;Vendedor 02;42593.86;25/01/2019;1;Mercado;Lucro Presumido;google;Médio
NEG0574;Lost;Lost;Vendedor 02;33460.08;25/01/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0579;Lost;Lost;Vendedor 01;30662.02;28/01/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0583;Won;Won;Vendedor 02;35675.68;31/01/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0584;Lost;Lost;Vendedor 01;35986.16;31/01/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0674;Lost;Lost;Vendedor 02;35738.83;26/03/2019;1;Frigorifico;Simples Nacional;google;Pequeno
NEG0676;Lost;Lost;Vendedor 01;37580.07;27/03/2019;1;Resturante;Lucro Presumido;google;Pequeno
NEG0694;Lost;Lost;Vendedor 01;30034.13;05/04/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0695;Lost;Lost;Analista;42043.80;05/04/2019;1;Mercado;Lucro Presumido;google;Médio
NEG0698;Lost;Lost;Vendedor 01;33802.82;08/04/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0721;Lost;Lost;Vendedor 01;33566.43;16/04/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0727;Lost;Lost;Vendedor 02;32116.79;23/04/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0790;Lost;Lost;Vendedor 01;27303.75;17/05/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0800;Lost;Lost;Vendedor 01;28571.43;22/05/2019;1;Frigorifico;Simples Nacional;google;Pequeno
NEG0822;Lost;Lost;Vendedor 01;40421.05;30/05/2019;1;Resturante;Lucro Presumido;google;Pequeno
NEG0826;Lost;Lost;Vendedor 01;33846.15;30/05/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0847;Lost;Lost;Gerente 01;30240.55;12/06/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0911;Lost;Lost;Vendedor 01;32876.71;16/07/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG0939;Lost;Lost;Vendedor 03;26936.03;26/07/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG0950;Lost;Lost;Vendedor 01;43471.70;30/07/2019;1;Padaria;Lucro Presumido;google;Médio
NEG0954;Lost;Lost;Vendedor 03;39097.74;02/08/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1013;Lost;Lost;Vendedor 03;38235.29;02/09/2019;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG1014;Lost;Lost;Vendedor 02;38095.24;02/09/2019;1;Resturante;Lucro Presumido;google;Pequeno
NEG1020;Lost;Lost;Vendedor 02;36794.43;03/09/2019;1;Mercado;Lucro Presumido;google;Pequeno
NEG1032;Lost;Lost;Vendedor 02;33566.43;05/09/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG1037;Lost;Lost;Vendedor 01;30877.19;09/09/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG1038;Lost;Lost;Vendedor 01;33846.15;09/09/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1043;Lost;Lost;Vendedor 02;38823.53;10/09/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1045;Lost;Lost;Vendedor 01;40615.38;11/09/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1065;Lost;Lost;Vendedor 01;37052.63;20/09/2019;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG1096;Lost;Lost;Vendedor 02;33449.48;04/10/2019;1;Resturante;Simples Nacional;google;Pequeno
NEG1106;Lost;Lost;Vendedor 02;37065.64;08/10/2019;1;Mercado;Lucro Presumido;google;Pequeno
NEG1112;Lost;Lost;Vendedor 03;40305.34;14/10/2019;1;Mercado;Lucro Presumido;google;Pequeno
NEG1116;Lost;Lost;Vendedor 01;32000.00;17/10/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG1124;Lost;Lost;Vendedor 01;37580.07;20/10/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1147;Lost;Lost;Vendedor 01;28268.55;25/10/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1157;Lost;Lost;Vendedor 01;30240.55;28/10/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1160;Lost;Lost;Vendedor 01;34532.37;29/10/2019;1;Frigorifico;Simples Nacional;google;Pequeno
NEG1163;Lost;Lost;Analista;45054.15;30/10/2019;1;Resturante;Lucro Presumido;google;Médio
NEG1175;Lost;Lost;Vendedor 01;31541.22;05/11/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG1176;Lost;Lost;Vendedor 03;43484.32;05/11/2019;1;Mercado;Lucro Presumido;google;Médio
NEG1191;Lost;Lost;Vendedor 01;42214.02;12/11/2019;1;Mercado;Lucro Presumido;google;Médio
NEG1192;Lost;Lost;Vendedor 03;30651.34;13/11/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1198;Lost;Lost;Vendedor 01;40711.74;18/11/2019;1;Padaria;Lucro Presumido;google;Pequeno
NEG1212;Lost;Lost;Vendedor 01;34695.34;25/11/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1238;Lost;Lost;Analista;41089.49;13/12/2019;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG1242;Lost;Lost;Vendedor 04;48372.09;16/12/2019;1;Resturante;Lucro Presumido;google;Médio
NEG1246;Lost;Lost;Vendedor 04;46051.66;18/12/2019;1;Mercado;Lucro Presumido;google;Médio
NEG1249;Lost;Lost;Vendedor 01;30877.19;18/12/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG1250;Lost;Lost;Vendedor 04;38966.79;19/12/2019;1;Mercado;Lucro Presumido;google;Pequeno
NEG1261;Lost;Lost;Vendedor 01;29830.51;27/12/2019;1;Padaria;Simples Nacional;google;Pequeno
NEG1273;Lost;Lost;Vendedor 01;33846.15;06/01/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1277;Lost;Lost;Vendedor 04;45000.00;10/01/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1283;Lost;Lost;Vendedor 02;35851.85;13/01/2020;1;Frigorifico;Simples Nacional;google;Pequeno
NEG1287;Lost;Lost;Vendedor 02;31250.00;14/01/2020;1;Resturante;Simples Nacional;google;Pequeno
NEG1289;Lost;Lost;Vendedor 03;37849.46;14/01/2020;1;Mercado;Lucro Presumido;google;Pequeno
NEG1304;Lost;Lost;Vendedor 02;32472.32;15/01/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1307;Lost;Lost;Vendedor 01;26936.03;15/01/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1317;Lost;Lost;Vendedor 02;39724.14;17/01/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1319;Lost;Lost;Vendedor 01;37088.12;17/01/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1334;Lost;Lost;Vendedor 02;43146.07;21/01/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1343;Lost;Lost;Vendedor 02;46567.16;22/01/2020;1;Frigorifico;Lucro Presumido;google;Médio
NEG1359;Lost;Lost;Analista;35862.07;28/01/2020;1;Resturante;Simples Nacional;google;Pequeno
NEG1367;Lost;Lost;Vendedor 01;34084.51;31/01/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1370;Lost;Lost;Vendedor 04;43789.47;03/02/2020;1;Mercado;Lucro Presumido;google;Médio
NEG1388;Lost;Lost;Vendedor 02;38911.56;06/02/2020;1;Mercado;Lucro Presumido;google;Pequeno
NEG1400;Lost;Lost;Vendedor 03;32813.56;10/02/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1410;Lost;Lost;Analista;36641.22;13/02/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1412;Lost;Lost;Vendedor 02;31654.68;17/02/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1417;Lost;Lost;Vendedor 01;42214.02;17/02/2020;1;Frigorifico;Lucro Presumido;google;Médio
NEG1424;Lost;Lost;Analista;37714.29;19/02/2020;1;Resturante;Lucro Presumido;google;Pequeno
NEG1434;Lost;Lost;Vendedor 02;33207.55;26/02/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1439;Lost;Lost;Vendedor 03;37985.61;27/02/2020;1;Mercado;Lucro Presumido;google;Pequeno
NEG1442;Lost;Lost;Gerente 01;38661.71;28/02/2020;1;Mercado;Lucro Presumido;google;Pequeno
NEG1458;Lost;Lost;Vendedor 02;48372.09;03/03/2020;1;Padaria;Lucro Presumido;google;Médio
NEG1466;Lost;Lost;Vendedor 03;41089.49;05/03/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1467;Lost;Lost;Vendedor 02;37446.81;05/03/2020;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1472;Lost;Lost;Gerente 01;42058.82;06/03/2020;1;Frigorifico;Lucro Presumido;google;Médio
NEG1475;Lost;Lost;Vendedor 02;40784.31;09/03/2020;1;Resturante;Lucro Presumido;google;Pequeno
NEG1476;Lost;Lost;Vendedor 02;39699.25;09/03/2020;1;Mercado;Lucro Presumido;google;Pequeno
NEG1483;Lost;Lost;Vendedor 03;33846.15;09/03/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1484;Lost;Lost;Vendedor 03;36539.79;09/03/2020;1;Mercado;Lucro Presumido;google;Pequeno
NEG1485;Lost;Lost;Vendedor 02;26936.03;10/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1486;Lost;Lost;Analista;36781.61;10/03/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG1494;Lost;Lost;Vendedor 02;48000.00;12/03/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1495;Lost;Lost;Vendedor 02;33846.15;12/03/2020;1;Frigorifico;Simples Nacional;google;Pequeno
NEG1498;Lost;Lost;Vendedor 03;29830.51;13/03/2020;1;Resturante;Simples Nacional;google;Pequeno
NEG1501;Lost;Lost;Gerente 01;33037.54;16/03/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1502;Lost;Lost;Vendedor 02;32234.43;16/03/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1503;Lost;Lost;Vendedor 02;33846.15;16/03/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1504;Lost;Lost;Vendedor 02;27118.64;16/03/2020;1;Padaria;Simples Nacional;google;Pequeno
NEG1505;Lost;Lost;Vendedor 03;53956.83;16/03/2020;2;Padaria;Lucro Presumido;google;Médio
NEG1508;Lost;Lost;Vendedor 02;62068.97;17/03/2020;2;Hortifrut;Lucro Real;google;Médio
NEG1511;Lost;Lost;Vendedor 02;56313.99;17/03/2020;2;Frigorifico;Lucro Presumido;google;Médio
NEG1514;Lost;Lost;Gerente 01;63604.24;17/03/2020;2;Resturante;Lucro Real;google;Médio
NEG1515;Lost;Lost;Gerente 01;76063.83;17/03/2020;2;Mercado;Lucro Real;google;Grande
NEG1519;Lost;Lost;Vendedor 02;50675.68;18/03/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1521;Lost;Lost;Vendedor 02;53380.78;18/03/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1525;Lost;Lost;Vendedor 02;91764.71;19/03/2020;2;Padaria;Lucro Real;google;Grande
NEG1526;Lost;Lost;Vendedor 02;55932.20;19/03/2020;2;Padaria;Lucro Presumido;google;Médio
NEG1527;Lost;Lost;Gerente 01;74479.17;19/03/2020;2;Hortifrut;Lucro Real;google;Grande
NEG1536;Lost;Lost;Gerente 02;58510.64;07/04/2020;2;Frigorifico;Lucro Presumido;google;Médio
NEG1538;Lost;Lost;Vendedor 04;77158.27;14/04/2020;2;Resturante;Lucro Real;google;Grande
NEG1539;Lost;Lost;Gerente 01;64590.75;15/04/2020;2;Mercado;Lucro Real;google;Médio
NEG1548;Lost;Lost;Gerente 01;62717.77;30/04/2020;2;Mercado;Lucro Real;google;Médio
NEG1551;Lost;Lost;Gerente 01;67808.22;04/05/2020;2;Mercado;Lucro Real;google;Médio
NEG1554;Lost;Lost;Vendedor 02;52083.33;05/05/2020;2;Padaria;Lucro Presumido;google;Médio
NEG1558;Lost;Lost;Gerente 01;76607.14;07/05/2020;2;Padaria;Lucro Real;google;Grande
NEG1559;Lost;Lost;Vendedor 02;67241.38;07/05/2020;2;Hortifrut;Lucro Real;google;Médio
NEG1572;Lost;Lost;Vendedor 04;63218.39;22/05/2020;2;Frigorifico;Lucro Real;google;Médio
NEG1574;Lost;Lost;Vendedor 02;80337.08;25/05/2020;2;Resturante;Lucro Real;google;Grande
NEG1581;Lost;Lost;Vendedor 02;81250.00;27/05/2020;2;Mercado;Lucro Real;google;Grande
NEG1603;Lost;Lost;Vendedor 02;67346.94;08/06/2020;2;Mercado;Lucro Real;google;Médio
NEG1609;Lost;Lost;Vendedor 02;74144.49;09/06/2020;2;Mercado;Lucro Real;google;Grande
NEG1616;Lost;Lost;Vendedor 01;72711.86;16/06/2020;2;Padaria;Lucro Real;google;Grande
NEG1672;Lost;Lost;Analista;73605.95;08/07/2020;2;Padaria;Lucro Real;google;Grande
NEG1715;Lost;Lost;Vendedor 02;56896.55;20/07/2020;2;Hortifrut;Lucro Presumido;google;Médio
NEG1795;Lost;Lost;Vendedor 03;65878.38;17/08/2020;2;Frigorifico;Lucro Real;google;Médio
NEG1822;Lost;Lost;Vendedor 04;70462.63;26/08/2020;2;Resturante;Lucro Real;google;Médio
NEG1834;Lost;Lost;Vendedor 02;65693.43;01/09/2020;2;Mercado;Lucro Real;google;Médio
NEG1835;Lost;Lost;Vendedor 02;77717.39;01/09/2020;2;Mercado;Lucro Real;google;Grande
NEG1836;Lost;Lost;Vendedor 02;68181.82;01/09/2020;2;Mercado;Lucro Real;google;Médio
NEG1851;Lost;Lost;Vendedor 01;67164.18;04/09/2020;2;Padaria;Lucro Real;google;Médio
NEG1863;Lost;Lost;Vendedor 04;62717.77;14/09/2020;2;Padaria;Lucro Real;google;Médio
NEG1892;Lost;Lost;Vendedor 04;64748.20;22/09/2020;2;Hortifrut;Lucro Real;google;Médio
NEG1898;Lost;Lost;Vendedor 02;50675.68;23/09/2020;2;Frigorifico;Lucro Presumido;google;Médio
NEG1937;Lost;Lost;Vendedor 02;55932.20;14/10/2020;2;Resturante;Lucro Presumido;google;Médio
NEG1946;Lost;Lost;Vendedor 02;71691.18;19/10/2020;2;Mercado;Lucro Real;google;Médio
NEG1948;Lost;Lost;Vendedor 02;66666.67;21/10/2020;2;Mercado;Lucro Real;google;Médio
NEG1979;Lost;Lost;Vendedor 02;38518.52;04/11/2020;1;Mercado;Lucro Presumido;google;Pequeno
NEG2029;Lost;Lost;Vendedor 02;40772.20;09/12/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG2043;Lost;Lost;Vendedor 01;38823.53;28/12/2020;1;Padaria;Lucro Presumido;google;Pequeno
NEG2054;Lost;Lost;Vendedor 01;30034.13;05/01/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2080;Lost;Lost;Vendedor 02;33964.91;12/01/2021;1;Frigorifico;Simples Nacional;google;Pequeno
NEG2125;Lost;Lost;Vendedor 02;32713.75;03/02/2021;1;Resturante;Simples Nacional;google;Pequeno
NEG2216;Lost;Lost;Vendedor 02;38235.29;12/03/2021;1;Mercado;Lucro Presumido;google;Pequeno
NEG2217;Lost;Lost;Vendedor 02;33716.48;12/03/2021;1;Mercado;Simples Nacional;google;Pequeno
NEG2235;Lost;Lost;Vendedor 02;37500.00;19/03/2021;1;Mercado;Lucro Presumido;google;Pequeno
NEG2313;Lost;Lost;Vendedor 02;33449.48;26/04/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2330;Lost;Lost;Vendedor 02;32592.59;30/04/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2331;Lost;Lost;Vendedor 02;38787.88;30/04/2021;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2332;Lost;Lost;Vendedor 02;42825.28;30/04/2021;1;Frigorifico;Lucro Presumido;google;Médio
NEG2343;Lost;Lost;Vendedor 04;35986.16;06/05/2021;1;Resturante;Simples Nacional;google;Pequeno
NEG2344;Lost;Lost;Vendedor 04;30240.55;06/05/2021;1;Mercado;Simples Nacional;google;Pequeno
NEG2358;Lost;Lost;Vendedor 02;45547.45;13/05/2021;1;Mercado;Lucro Presumido;google;Médio
NEG2450;Lost;Lost;Vendedor 03;36619.72;24/06/2021;1;Mercado;Lucro Presumido;google;Pequeno
NEG2451;Lost;Lost;Vendedor 03;36413.79;24/06/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2452;Lost;Lost;Vendedor 03;38681.32;24/06/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2457;Lost;Lost;Vendedor 01;35424.35;28/06/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2459;Won;Won;Vendedor 04;38779.66;29/06/2021;1;Frigorifico;Lucro Presumido;google;Pequeno
NEG2491;Lost;Lost;Vendedor 03;38122.74;13/07/2021;1;Resturante;Lucro Presumido;google;Pequeno
NEG2499;Lost;Lost;Vendedor 03;38823.53;16/07/2021;1;Mercado;Lucro Presumido;google;Pequeno
NEG2538;Lost;Lost;Vendedor 03;37647.06;03/08/2021;1;Mercado;Lucro Presumido;google;Pequeno
NEG2578;Lost;Lost;Vendedor 03;30303.03;20/08/2021;1;Mercado;Simples Nacional;google;Pequeno
NEG2582;Lost;Lost;Vendedor 02;38966.79;23/08/2021;1;Padaria;Lucro Presumido;google;Pequeno
NEG2738;Lost;Lost;Vendedor 03;35294.12;02/12/2021;1;Padaria;Simples Nacional;google;Pequeno
NEG2808;Lost;Lost;Vendedor 03;36390.98;20/01/2022;1;Hortifrut;Lucro Presumido;Evento;Pequeno
NEG2815;Lost;Lost;Vendedor 03;36413.79;27/01/2022;1;Frigorifico;Lucro Presumido;Evento;Pequeno
NEG2882;Prospeccao;Open;Vendedor 03;33379.31;08/03/2022;1;Resturante;Simples Nacional;Evento;Pequeno
NEG2951;Prospeccao;Open;Vendedor 03;38681.32;30/03/2022;1;Mercado;Lucro Presumido;Evento;Pequeno
NEG2960;Prospeccao;Open;Vendedor 03;37960.78;04/04/2022;1;Mercado;Lucro Presumido;Evento;Pequeno
NEG2973;Prospeccao;Open;Vendedor 03;32925.17;08/04/2022;1;Mercado;Simples Nacional;Evento;Pequeno
NEG2981;Prospeccao;Open;Analista;39543.73;11/04/2022;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG1173;Lost;Lost;Vendedor 02;40706.71;04/11/2019;1;Padaria;Lucro Presumido;Evento;Pequeno
NEG1023;Lost;Lost;Vendedor 03;39861.59;04/09/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1113;Lost;Lost;Vendedor 01;32542.37;15/10/2019;1;Frigorifico;Simples Nacional;google;Pequeno
NEG1119;Lost;Lost;Vendedor 01;43969.47;18/10/2019;1;Resturante;Lucro Presumido;google;Médio
NEG1139;Lost;Lost;Vendedor 01;32000.00;23/10/2019;1;Mercado;Simples Nacional;google;Pequeno
NEG1335;Lost;Lost;Vendedor 02;32958.80;21/01/2020;1;Mercado;Simples Nacional;google;Pequeno
NEG1340;Lost;Lost;Vendedor 01;28268.55;21/01/2020;1;Mercado;Simples Nacional;google;Pequeno
